Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom2,Manifest,1/23/20,Honolulu,HI,96815,UP2,,,
Ecom2,Manifest,1/24/20,San Antonio,TX,78230,LSO,,,
Ecom2,Manifest,1/23/20,San Francisco,CA,94104,UPS,,,
Ecom2,Manifest,1/24/20,Birmingham,AL,35205,LSO,,,
Ecom2,Manifest,1/23/20,Poughquag,NY,12570,FEH,,,
Ecom2,Manifest,1/23/20,Augusta,MO,63332,FEH,,,
Ecom2,Manifest,1/23/20,Fort Bragg,NC,28307,FEH,,,
Ecom2,Manifest,1/23/20,Mays Landing,NJ,8330,FEH,,,
Ecom2,Manifest,1/23/20,Norton,KS,67654,FEH,,,
Ecom2,Manifest,1/23/20,Culpeper,VA,22701,FEH,,,
Ecom2,Manifest,1/23/20,Staten Island,NY,10307,FEH,,,
Ecom2,Manifest,1/23/20,Pageland,SC,29728,FXG,,,
